 0, 373, 1473.74,   11.44, 1
 0, 372, 1480.31,   11.47, 1
 0, 371, 1486.88,   11.49, 1
 0, 370, 1493.46,   11.51, 1
 0, 369, 1500.03,   11.53, 1
 0, 368, 1506.61,   11.55, 1
 0, 367, 1513.18,   11.58, 1
 0, 366, 1519.76,   11.60, 1
 0, 365, 1526.33,   11.62, 1
 0, 364, 1532.91,   11.64, 1
 0, 363, 1539.48,   11.67, 1
 0, 362, 1546.06,   11.69, 1
 0, 361, 1552.64,   11.71, 1
 0, 360, 1559.21,   11.73, 1
 0, 359, 1565.79,   11.75, 1
 0, 358, 1572.37,   11.78, 1
 0, 357, 1578.95,   11.80, 1
 0, 356, 1585.52,   11.82, 1
 0, 355, 1592.10,   11.84, 1
 0, 354, 1598.68,   11.86, 1
 0, 353, 1605.26,   11.88, 1
 0, 352, 1611.84,   11.91, 1
 0, 351, 1618.42,   11.93, 1
 0, 350, 1625.00,   11.95, 1
 0, 349, 1631.58,   11.97, 1
 0, 348, 1638.16,   11.99, 1
 0, 347, 1644.74,   12.01, 1
 0, 346, 1651.33,   12.04, 1
 0, 345, 1657.91,   12.06, 1
 0, 344, 1664.49,   12.08, 1
 0, 343, 1671.07,   12.10, 1
 0, 342, 1677.66,   12.12, 1
 0, 341, 1684.24,   12.14, 1
 0, 340, 1690.82,   12.16, 1
 0, 339, 1697.41,   12.19, 1
 0, 338, 1703.99,   12.21, 1
 0, 337, 1710.58,   12.23, 1
 0, 336, 1717.16,   12.25, 1
 0, 335, 1723.75,   12.27, 1
 0, 334, 1730.33,   12.29, 1
 0, 333, 1736.92,   12.31, 1
 0, 332, 1743.51,   12.33, 1
 0, 331, 1750.09,   12.36, 1
 0, 330, 1756.68,   12.38, 1
 0, 329, 1763.27,   12.40, 1
 0, 328, 1769.85,   12.42, 1
 0, 327, 1776.44,   12.44, 1
 0, 326, 1783.03,   12.46, 1
 0, 325, 1789.62,   12.48, 1
 0, 324, 1796.21,   12.50, 1
 0, 323, 1802.80,   12.52, 1
 0, 322, 1809.39,   12.54, 1
